author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
N9599MZaisham,Less than basic taste,"For a brand that claims to have one of the best shawarma’s in town, the taste of the chicken oh, sorry more like cabbage shawarma I ordered is nothing to write home about. Very below BASIC shawarma.

 I will save that money to buy egg...roll next time.More",20,Sep-22,2,01 Shawarma
